autoencoder_score,lstm_score,isolation_forest_score,behavioral_score,ensemble_score,agreement_count,is_anomaly,risk_level
0.0019667847,0.023003842681646347,0.6888414955680875,0.3275015807739896,0.19448306365879747,1,0,LOW
0.03243478,7.569454464828596e-05,0.31795451123556295,0.15885687472470555,0.0987943148719411,0,0,LOW
0.016048402,0.0013188973534852266,0.4480674765897287,0.18292131319229574,0.12306430206079237,0,0,LOW
0.0016585776,0.021893059834837914,0.37126496660629194,0.15403397604605704,0.10450650982873294,0,0,LOW
0.14943571,0.02806685119867325,0.38037242553138817,0.24016438752300995,0.17282169696474012,0,0,LOW
0.030544667,3.936470238841139e-05,0.3834158855215335,0.1359294432104001,0.10777503620414283,0,0,LOW
0.65081465,0.23853230476379395,0.5482133302514294,0.17156606616096523,0.4347223927783629,2,0,MEDIUM
0.0026547895,0.00985060352832079,0.30818800902547294,0.10467794884035916,0.08122365147317931,0,0,LOW
1.0,0.8274392485618591,0.5528106562062624,0.11502749455294072,0.8260480240322868,3,1,CRITICAL
0.0015621657,0.022192230448126793,0.23168398955365133,0.1705643422842022,0.0791258763927285,0,0,LOW
1.0,1.0,0.5338448926112137,0.06721232123164801,0.8668508207465255,3,1,SEVERE
0.2984078,0.08334159851074219,0.3864467691682887,0.2120858960911597,0.23854744089597138,0,0,LOW
0.0028526264,0.013516302220523357,0.20661864057096901,0.17749162965061754,0.0730007824717858,0,0,LOW
0.0658415,0.0033934181556105614,0.24131743152115015,0.12171256024930674,0.09058292236530505,0,0,LOW
0.9581947,0.37997838854789734,0.5589103287636893,0.0721943408007226,0.5719728600679985,2,0,HIGH
0.1793011,0.03812068700790405,0.585365096900488,0.10144241969636014,0.2064809719880436,1,0,LOW
0.005367943,0.006631919182837009,0.5328403956295843,0.30721804370506367,0.15651914151653307,1,0,LOW
0.066584006,0.003935469314455986,0.2448534387134207,0.16800624616420584,0.09865666642722322,0,0,LOW
0.002012763,0.02362138405442238,0.23962729885081557,0.2780060481210003,0.09741724921020192,0,0,LOW
0.052483626,0.0017072244081646204,0.515510335555978,0.1861240366031502,0.1499021085500922,1,0,LOW
0.09958678,0.011325893923640251,0.28936723823944444,0.10159393132468648,0.11136567872743836,0,0,LOW
0.0019086457,0.02351956069469452,0.1839048422881372,0.24413483993210294,0.08112508863888307,0,0,LOW
